city,streetAddress,zipcode,latitude,longitude,propertyTaxRate,garageSpaces,hasCooling,hasGarage,hasHeating,hasSpa,hasView,homeType,yearBuilt,latestPrice,numPriceChanges,numOfAccessibilityFeatures,numOfAppliances,numOfParkingFeatures,numOfPatioAndPorchFeatures,numOfSecurityFeatures,numOfWaterfrontFeatures,numOfWindowFeatures,numOfCommunityFeatures,lotSizeSqFt,livingAreaSqFt,avgSchoolRating,numOfBathrooms,numOfBedrooms,numOfStories,numOfSchools,predicted_price_lr,difference_lr,percent_change_lr,predict_price_nn,difference_nn,percent_change_nn
austin,7104 Bending Oak Rd,78749,30.22955513,-97.86942291,1.98,2,True,True,True,False,False,Single Family,1998,425000,2,0,4,2,2,2,0,3,0,7143.0,2116,6.0,3.0,3,2,3,506694.1801093833,-81694.1801093833,-19.22,395282.3,29717.6875,6.99
austin,8914 Anna St,78748,30.17211342,-97.79470825,1.98,1,True,True,True,False,False,Single Family,1996,285000,1,0,3,2,2,0,0,0,0,5357.0,1214,3.333333333,3.0,3,2,3,270784.68673529965,14215.313264700351,4.99,264298.3,20701.6875,7.26
austin,7801 Copano Dr,78749,30.21230316,-97.84975433,1.98,2,True,True,True,False,False,Single Family,1982,329900,1,0,7,2,0,0,0,1,0,5837.0,1326,4.666666667,2.0,3,1,3,322298.6650002541,7601.334999745944,2.3,318846.88,11053.125,3.35
austin,7417 Amanda Ellis Way,78749,30.21954536,-97.8588028,1.98,0,True,False,True,False,False,Single Family,1996,369900,3,0,4,1,0,0,0,1,0,7535.0,1713,6.0,2.0,3,1,3,411336.33646316937,-41436.336463169435,-11.2,341206.7,28693.3125,7.76
austin,1001 Totis Rd,78748,30.1704731,-97.81074524,1.98,0,True,False,True,False,False,Single Family,2017,314990,1,0,5,1,0,0,0,0,0,6098.0,1692,3.333333333,3.0,3,2,3,388298.87483766506,-73308.87483766512,-23.27,264994.12,49995.875,15.87
austin,4902 Woodcreek Rd,78749,30.22107315,-97.84938049,1.98,2,True,True,True,False,False,Single Family,1977,389900,4,0,7,2,0,0,0,0,0,10410.0,2099,6.0,2.0,4,2,3,303909.1002810725,85990.89971892745,22.05,368316.47,21583.53125,5.54
austin,10008 Mount Rainier Dr,78747,30.15499687,-97.78661346,1.98,0,True,False,True,False,False,Single Family,2004,296900,5,0,3,1,2,1,0,0,0,5706.0,2472,5.333333333,3.0,4,2,3,483362.8946499147,-186462.8946499147,-62.8,271881.22,25018.78125,8.43
austin,6301 Oasis Dr,78749,30.22069359,-97.87217712,1.98,2,True,True,True,False,False,Single Family,1990,425000,3,0,3,2,0,0,0,0,0,8842.0,2494,8.0,3.0,4,2,3,499591.99311806937,-74591.99311806938,-17.55,424535.38,464.625,0.11
austin,6005 Mesa Verde Cir,78749,30.21005249,-97.87454224,1.98,0,True,False,True,False,False,Single Family,1998,345000,3,0,3,1,0,1,0,1,0,5967.0,1472,9.0,2.0,3,1,3,349175.8646188646,-4175.864618864609,-1.21,337848.75,7151.25,2.07
austin,5703 Wagon Train Rd,78749,30.21945953,-97.86347961,1.98,0,True,False,True,False,False,Single Family,1992,378000,5,0,2,1,0,0,0,0,0,7318.0,2084,6.0,2.0,4,1,3,401786.71072344406,-23786.71072344412,-6.29,350740.3,27259.6875,7.21
austin,9520 Alex Ln,78748,30.16594315,-97.79975891,1.98,0,True,False,True,False,False,Single Family,2018,369990,1,0,4,0,0,1,0,1,0,6534.0,2038,3.333333333,2.0,3,1,3,494397.2781684257,-124407.27816842565,-33.62,338585.97,31404.03125,8.49
austin,8508 Tyhurst Dr,78749,30.21191216,-97.86920166,1.98,0,True,False,True,False,True,Single Family,1994,345000,2,0,0,1,0,0,0,0,0,7187.0,1681,8.0,2.0,3,1,3,418486.89178237616,-73486.89178237622,-21.3,368165.53,-23165.53125,-6.71
austin,6036 Abilene Trl,78749,30.21870232,-97.87031555,1.98,2,True,True,True,True,False,Single Family,1991,219999,7,0,4,2,1,0,0,0,0,8799.0,1834,8.0,2.0,4,1,3,420803.55673714704,-200804.55673714704,-91.28,364111.25,-144112.25,-65.51
austin,5711 Wagon Train Rd,78749,30.2197113,-97.86423492,1.98,0,True,False,True,False,True,Single Family,1986,398000,3,0,4,1,0,0,0,0,0,8141.0,2481,6.0,3.0,4,2,3,501359.71549962775,-103359.71549962764,-25.97,397614.44,385.5625,0.1
austin,6037 Mesa Verde Cir,78749,30.20918274,-97.87365723,1.98,4,True,True,True,False,False,Single Family,1998,375000,1,0,7,2,0,0,0,0,0,6969.0,1932,9.0,3.0,3,2,3,470392.3102002156,-95392.31020021556,-25.44,399960.1,-24960.09375,-6.66
austin,8913 Swanson Ln,78748,30.17220688,-97.79512024,1.98,0,True,False,True,False,False,Single Family,1996,245000,1,0,3,1,0,0,0,0,0,5445.0,1090,3.333333333,2.0,2,1,3,356227.94499809225,-111227.94499809225,-45.4,265171.12,-20171.125,-8.23
austin,6310 Fair Valley Trl,78749,30.22766685,-97.84698486,1.98,2,True,True,True,False,False,Single Family,1981,419999,3,0,7,2,0,0,0,0,0,8350.0,1763,6.0,2.0,3,1,3,434423.0566957707,-14424.056695770703,-3.43,367047.3,52951.6875,12.61
austin,9913 Buffalo Lake Ln,78747,30.15570641,-97.78865814,1.98,2,True,True,True,False,False,Single Family,2004,349750,3,0,3,2,1,1,0,0,0,5749.0,2342,5.333333333,3.0,4,2,3,460265.8000620829,-110515.80006208293,-31.6,284344.12,65405.875,18.7
austin,8410 Tyhurst Dr,78749,30.21264458,-97.86794281,1.98,2,True,True,True,False,True,Single Family,1994,425000,4,0,7,2,1,1,0,1,0,7318.0,1908,8.0,2.0,4,1,3,381923.1178171758,43076.88218282419,10.14,367511.44,57488.5625,13.53
austin,10113 Big Thicket Dr,78747,30.15281105,-97.78609467,1.98,2,True,True,True,False,False,Single Family,2006,245000,5,0,3,3,1,1,0,0,0,6141.0,3096,5.333333333,4.0,4,2,3,748059.9776511809,-503059.97765118093,-205.33,393732.78,-148732.78125,-60.71
austin,6132 Oliver Loving Trl,78749,30.22281647,-97.86882782,1.98,0,True,False,True,False,False,Single Family,1988,244900,8,0,5,1,0,0,0,0,0,6969.0,2889,6.0,3.0,4,2,3,590680.2896356045,-345780.2896356045,-141.19,392621.3,-147721.3125,-60.32
austin,10013 Buffalo Lake Ln,78747,30.15514755,-97.78881073,1.98,2,True,True,True,False,False,Single Family,2003,289900,1,0,5,2,0,0,0,0,0,5749.0,1748,5.333333333,2.0,3,1,3,430573.00606105826,-140673.00606105823,-48.52,256935.23,32964.765625,11.37
austin,9131 Texas Sun Dr,78748,30.17898941,-97.81604767,1.98,2,True,True,True,False,True,Single Family,1986,275000,1,0,1,2,0,0,0,0,0,6534.0,1185,3.333333333,2.0,3,1,3,301483.1890710222,-26483.189071022207,-9.63,267198.5,7801.5,2.84
austin,10313 Anahuac Trl,78747,30.15255737,-97.78573608,1.98,4,True,True,True,False,False,Single Family,2006,436000,2,0,3,3,0,0,0,0,0,8624.0,3096,5.333333333,3.0,4,2,3,664307.2028688735,-228307.20286887352,-52.36,389446.6,46553.40625,10.68
austin,7112 Ridge Oak Rd,78749,30.2266922,-97.86375427,1.98,0,True,False,True,False,True,Single Family,1996,375000,4,0,0,1,0,0,0,0,0,5793.0,2728,6.0,3.0,4,2,3,564732.2927717122,-189732.29277171215,-50.6,404042.94,-29042.9375,-7.74
austin,501 Shant St,78748,30.17020416,-97.79498291,1.98,2,True,True,True,True,False,Single Family,1998,290000,3,0,4,2,2,1,0,0,0,6664.0,1261,3.333333333,2.0,3,1,3,378198.6790595886,-88198.67905958857,-30.41,297467.84,-7467.84375,-2.58
austin,8607 Soho Dr,78748,30.1776104,-97.80049133,1.98,0,True,False,True,False,False,Single Family,1982,150000,5,0,6,1,0,0,0,0,0,9539.0,1822,3.333333333,3.0,4,1,3,428902.3242308211,-278902.3242308211,-185.93,284016.97,-134016.96875,-89.34
austin,6707 Debcoe Dr,78749,30.22536469,-97.87667847,1.98,2,True,True,True,False,False,Single Family,1999,170000,7,0,5,2,1,1,0,0,0,5488.0,2379,6.0,3.0,3,2,3,574497.5103504165,-404497.5103504167,-237.94,356895.0,-186895.0,-109.94
austin,8102 Ganttcrest Dr,78749,30.21457672,-97.86453247,1.98,2,True,True,True,False,True,Single Family,1995,445000,2,0,2,2,0,0,0,0,0,6969.0,2321,8.0,4.0,4,2,3,564901.5957313328,-119901.59573133268,-26.94,395202.03,49797.96875,11.19
austin,5304 Ashcroft Ct,78749,30.21882248,-97.85774231,1.98,0,True,False,True,False,False,Single Family,1990,397500,1,0,5,1,0,0,0,0,0,13068.0,2010,6.0,2.0,3,1,3,487541.98058433534,-90041.98058433528,-22.65,413804.56,-16304.5625,-4.1
austin,5602 Wagon Train Rd,78749,30.22413063,-97.85903931,1.98,2,True,True,True,False,False,Single Family,1980,399900,1,0,6,3,0,0,0,0,0,10890.0,2004,6.0,2.0,3,1,3,496258.8842268649,-96358.8842268649,-24.1,423154.88,-23254.875,-5.82
austin,7001 Treaty Oak Cir,78749,30.22168159,-97.84721375,1.98,0,True,False,True,False,False,Single Family,1976,465000,1,0,2,1,0,0,0,0,0,9583.0,2306,6.0,2.0,3,1,3,563486.0753739446,-98486.07537394461,-21.18,472033.25,-7033.25,-1.51
austin,7018 Ridge Oak Rd,78749,30.22712135,-97.86244965,1.98,0,True,False,True,False,False,Single Family,1999,329900,1,0,4,1,0,0,0,0,0,6359.0,1646,6.0,2.0,3,1,3,394145.2040426566,-64245.20404265657,-19.47,351626.28,-21726.28125,-6.59
austin,5901 Shanghai Pierce Rd,78749,30.22506714,-97.8633194,1.98,0,True,False,True,False,False,Single Family,1988,435000,1,0,4,1,1,1,0,0,0,9452.0,1675,6.0,2.0,3,1,3,401262.3869245604,33737.613075439585,7.76,383545.4,51454.59375,11.83
austin,7401 Mifflin Kenedy Ter,78749,30.22437286,-97.86759949,1.98,0,True,False,True,False,False,Single Family,1987,435000,1,0,4,1,0,0,0,0,0,7971.0,2491,6.0,3.0,4,2,3,488564.2379909756,-53564.23799097561,-12.31,423483.1,11516.90625,2.65
austin,7520 Orrick Dr,78749,30.22539902,-97.87350464,1.98,0,True,False,True,False,False,Single Family,1994,509000,2,0,5,1,0,0,0,0,0,8973.0,3464,6.0,4.0,4,2,3,832548.5419654766,-323548.54196547647,-63.57,541732.6,-32732.625,-6.43
austin,6811 Kenosha Pass,78749,30.2319622,-97.86690521,1.98,2,True,True,True,False,False,Single Family,1983,399999,1,0,4,3,0,0,0,0,0,16552.8,1776,6.0,3.0,3,2,3,420114.4420670045,-20115.442067004507,-5.03,351432.94,48566.0625,12.14
austin,6028 Mesa Verde Cir,78749,30.20917702,-97.87431335,1.98,0,True,False,True,False,True,Single Family,1998,419900,1,0,7,1,1,0,0,0,0,5765.0,2387,9.0,3.0,4,2,3,477240.4127368138,-57340.41273681378,-13.66,440267.5,-20367.5,-4.85
austin,5904 Kabaye Cv,78749,30.226665500000006,-97.86173248,1.98,0,True,False,True,False,False,Single Family,1997,419900,6,0,1,1,0,0,0,0,0,6926.0,2594,6.0,3.0,3,2,3,619729.4250461559,-199829.42504615593,-47.59,379346.53,40553.46875,9.66
austin,5429 Hitcher Bnd,78749,30.20966721,-97.86521912,1.98,2,True,True,True,False,True,Single Family,2002,492900,1,0,3,2,1,0,0,0,0,8124.0,2952,8.0,3.0,4,2,3,632463.7919685424,-139563.79196854238,-28.31,498387.38,-5487.375,-1.11
austin,4621 Norman Trl,78749,30.19342041,-97.86317444,1.98,0,True,False,True,False,False,Single Family,2001,459000,2,0,5,2,0,0,0,0,0,9975.0,2849,7.333333333,3.0,5,2,3,475680.3705290633,-16680.370529063282,-3.63,448612.97,10387.03125,2.26
austin,6544 Clairmont Dr,78749,30.21441269,-97.8809967,1.98,0,True,False,True,False,True,Single Family,1995,475000,1,0,2,2,0,0,0,0,0,7405.0,3000,9.0,2.5,4,2,3,587352.9759330091,-112352.97593300906,-23.65,513608.56,-38608.5625,-8.13
austin,4705 Norman Trl,78749,30.19439125,-97.86367798,1.98,4,True,True,True,False,False,Single Family,2001,398900,4,0,2,2,0,0,0,0,0,8712.0,2554,7.333333333,3.0,4,2,3,525243.9358532869,-126343.93585328688,-31.67,414421.6,-15521.59375,-3.89
austin,6016 Mesa Verde Cir,78749,30.20946503,-97.87465668,1.98,2,True,True,True,False,False,Single Family,1998,430000,1,0,4,2,1,0,0,0,0,6229.0,1459,9.0,2.0,3,1,3,356423.2741876135,73576.72581238649,17.11,364337.78,65662.21875,15.27
austin,7404 Twilight Shadow Dr,78749,30.22024345,-97.89076233,1.98,0,True,False,True,False,True,Single Family,2004,829000,2,0,4,1,0,0,0,0,0,76230.0,4134,9.0,4.0,4,1,3,1131837.093105795,-302837.0931057953,-36.53,985448.8,-156448.8125,-18.87
austin,4735 Norman Trl,78749,30.1957531,-97.8645401,1.98,0,True,False,True,False,False,Single Family,2001,425000,2,0,4,1,0,0,0,0,0,20473.2,2554,7.333333333,3.0,4,2,3,504735.3211900236,-79735.32119002356,-18.76,426626.12,-1626.125,-0.38
austin,7506 Callbram Ln,78736,30.23480606,-97.89187622,1.98,0,True,False,True,False,False,Single Family,1993,214900,1,0,0,1,0,0,0,0,0,11761.2,1981,6.666666667,2.0,4,1,3,375362.0004534202,-160462.00045342025,-74.67,392730.0,-177830.0,-82.75
austin,5433 Hitcher Bnd,78749,30.20949173,-97.86518097,1.98,2,True,True,True,False,True,Single Family,1999,460000,1,0,1,2,3,2,0,0,0,8145.0,2332,8.0,3.0,3,2,3,577475.927154592,-117475.92715459199,-25.54,469828.72,-9828.71875,-2.14
austin,10314 Wolftrap Dr,78749,30.18233681,-97.85791016,1.98,2,True,True,True,False,False,Single Family,1991,448500,6,0,3,2,0,0,0,0,0,8494.0,3032,7.333333333,3.0,4,2,3,637628.8191679602,-189128.8191679602,-42.17,474309.22,-25809.21875,-5.75
austin,8011 Landsman Dr,78736,30.23397827,-97.89412689,1.98,0,True,False,True,False,False,Single Family,1993,395000,1,0,5,1,0,0,0,0,0,13939.2,2046,6.666666667,2.0,4,1,3,392040.5368800864,2959.4631199135906,0.75,403381.84,-8381.84375,-2.12
austin,10308 Wolftrap Dr,78749,30.18265915,-97.8576889,1.98,0,True,False,True,False,False,Single Family,1992,459000,1,0,3,1,1,2,0,1,0,9583.0,3010,7.333333333,3.0,4,2,3,621076.8709649716,-162076.8709649716,-35.31,540231.3,-81231.3125,-17.7
austin,5632 Wagon Train Rd,78749,30.2227211,-97.86196899,1.98,0,True,False,True,False,False,Single Family,1979,174700,5,0,0,1,0,0,0,0,0,8624.0,1230,6.0,2.0,3,1,3,287411.51026241505,-112711.51026241506,-64.52,279280.1,-104580.09375,-59.86
austin,10205 Salida Dr,78749,30.18359184,-97.85755157,1.98,0,True,False,True,False,False,Single Family,1991,474900,2,0,3,1,2,0,0,1,0,9191.0,3138,7.333333333,3.0,4,2,3,654568.5367996951,-179668.5367996951,-37.83,551387.5,-76487.5,-16.11
austin,4324 Bremner Dr,78749,30.19395256,-97.85735321,1.98,0,True,False,True,False,True,Single Family,2001,399500,2,0,5,2,0,0,0,0,0,8459.0,2324,6.666666667,3.0,3,2,3,565816.3149105904,-166316.31491059042,-41.63,409568.94,-10068.9375,-2.52
austin,6000 Mesa Verde Cir,78749,30.20995331,-97.87506104,1.98,2,True,True,True,False,True,Single Family,1998,413000,2,0,4,2,2,2,0,1,0,5880.0,1459,9.0,2.0,3,1,3,371133.8481393301,41866.151860669954,10.14,369616.6,43383.40625,10.5
austin,6635 Ruxton Ln,78749,30.21091652,-97.88415527,1.98,2,True,True,True,False,False,Single Family,1994,455000,2,0,5,2,1,2,0,2,0,7840.0,2015,9.0,2.0,3,1,3,498429.1587793322,-43429.15877933218,-9.54,451121.7,3878.3125,0.85
austin,10304 Salida Dr,78749,30.18330574,-97.85832214,1.98,0,True,False,True,False,False,Single Family,1991,469000,1,0,3,1,0,0,0,0,0,10890.0,3390,7.333333333,3.0,4,2,3,719226.2185899095,-250226.2185899096,-53.35,574551.44,-105551.4375,-22.51
austin,7601 Callbram Ln,78736,30.23416138,-97.89162445,1.98,4,True,True,True,False,True,Single Family,1993,395000,8,0,4,2,0,0,0,0,0,13503.6,1968,6.666666667,3.0,4,2,3,390255.1183711819,4744.881628818112,1.2,368285.44,26714.5625,6.76
austin,5958 Mesa Verde Cir,78749,30.21045113,-97.87518311,1.98,0,True,False,True,False,False,Single Family,1998,370000,3,0,4,1,0,0,0,0,0,6795.0,1723,9.0,2.0,3,1,3,413901.6720578747,-43901.67205787473,-11.87,365543.7,4456.3125,1.2
austin,6612 Hillside Terrace Dr,78749,30.20990372,-97.88516998,1.98,2,True,True,True,False,False,Single Family,1999,256000,5,0,4,2,1,0,0,0,0,6638.0,2074,9.0,2.0,3,1,3,514216.74533838476,-258216.74533838482,-100.87,401168.06,-145168.0625,-56.71
austin,10300 Salida Dr,78749,30.18348694,-97.8582077,1.98,2,True,True,True,False,True,Single Family,1991,409900,1,0,2,2,0,0,0,0,0,7927.0,2831,7.333333333,3.0,4,2,3,601418.1829520634,-191518.1829520634,-46.72,492850.3,-82950.3125,-20.24
austin,8213 Ganttcrest Dr,78749,30.21275139,-97.8651123,1.98,4,True,True,True,False,False,Single Family,1997,499900,1,0,4,2,1,2,0,0,0,9674.0,2499,8.0,3.0,4,2,3,510482.5144255653,-10582.514425565256,-2.12,472218.97,27681.03125,5.54
austin,9140 Fainwood Ln,78749,30.21021271,-97.88500214,1.98,2,True,True,True,False,False,Single Family,1994,449900,2,0,3,2,2,1,0,0,0,7666.0,2311,9.0,3.0,4,2,3,452313.05173938506,-2413.051739385119,-0.54,441018.88,8881.125,1.97
austin,3916 Sawmill Dr,78749,30.18437195,-97.85774994,1.98,0,True,False,True,False,False,Single Family,1991,469900,2,0,2,1,0,0,0,2,0,9278.0,3164,7.333333333,3.0,4,2,3,661239.518751744,-191339.51875174395,-40.72,529169.8,-59269.8125,-12.61
austin,7703 Callbram Ln,78736,30.2329216,-97.89248657,1.98,0,True,False,True,False,False,Single Family,1993,450000,1,0,3,1,0,0,0,0,0,13503.6,2429,6.666666667,3.0,3,2,3,577398.2805145632,-127398.2805145632,-28.31,474729.78,-24729.78125,-5.5
austin,5203 Colusa Ct,78749,30.21562576,-97.85797119,1.98,2,True,True,True,False,False,Single Family,1987,350000,1,0,2,2,1,1,0,1,0,11325.6,1831,6.0,2.0,4,1,3,346807.9736425893,3192.0263574107084,0.91,388393.7,-38393.6875,-10.97
austin,7805 Callbram Ln,78736,30.23290253,-97.89378357,1.98,0,True,False,True,False,False,Single Family,1993,359000,5,0,5,1,0,0,0,0,0,10890.0,1796,6.666666667,2.0,3,1,3,432633.8610971474,-73633.86109714746,-20.51,341697.66,17302.34375,4.82
austin,6801 Western Oaks Blvd,78749,30.22439766,-97.84918213,1.98,2,True,True,True,False,False,Single Family,1992,625000,3,0,2,2,3,2,0,1,0,24829.2,3371,6.0,3.0,4,1,3,835951.6689600088,-210951.6689600088,-33.75,621497.44,3502.5625,0.56
austin,7817 Callbram Ln,78736,30.23398399,-97.89492035,1.98,2,True,True,True,False,True,Single Family,1993,375000,2,0,3,2,2,1,0,0,0,25700.4,2659,6.666666667,3.0,4,2,3,556972.013577319,-181972.01357731895,-48.53,581648.6,-206648.625,-55.11
austin,6612 Debcoe Dr,78749,30.22545433,-97.87562561,1.98,0,True,False,True,False,False,Single Family,1999,399725,3,0,0,1,0,0,0,0,0,4791.0,2392,6.0,3.0,4,2,3,463161.6197717206,-63436.619771720616,-15.87,367289.97,32435.03125,8.11
austin,5205 Scottish Thistle Dr,78739,30.19301224,-97.86958313,1.98,0,True,False,True,False,False,Single Family,2003,460000,1,0,4,1,0,0,0,0,0,5488.0,2563,9.0,3.0,4,2,3,507036.2237703905,-47036.2237703905,-10.23,455418.75,4581.25,1.0
austin,6429 Clay Allison Pass,78749,30.21781349,-97.87651825,1.98,0,True,False,True,False,False,Single Family,1995,395000,1,0,2,3,0,0,0,0,0,5793.0,1947,8.0,2.5,4,2,3,301818.1338352661,93181.86616473387,23.59,355304.1,39695.90625,10.05
austin,3407 Graybuck Rd,78748,30.18182182,-97.84992981,1.98,0,True,False,True,False,False,Single Family,1969,352500,2,0,0,1,0,0,0,0,0,35283.6,1481,7.333333333,2.0,4,1,3,247087.78554767626,105412.21445232374,29.9,345971.7,6528.3125,1.85
austin,7505 Twilight Shadow Dr,78749,30.21927452,-97.89286041,1.98,0,True,False,True,False,False,Single Family,2003,850000,3,0,4,1,0,0,0,0,0,45738.0,3400,9.0,3.0,4,1,3,833796.6703925438,16203.329607456224,1.91,611332.56,238667.4375,28.08
austin,5910 Charles Schreiner Trl,78749,30.22560692,-97.86447144,1.98,0,True,False,True,False,True,Single Family,1988,389000,6,0,5,1,2,1,0,0,0,6141.0,2033,6.0,3.0,3,2,3,490826.7101669128,-101826.71016691276,-26.18,341606.7,47393.3125,12.18
austin,4600 Hibiscus Valley Dr,78739,30.18853378,-97.86516571,1.98,0,True,False,True,False,True,Single Family,2001,448000,2,0,4,1,0,0,0,0,0,5793.0,2706,9.0,3.0,4,2,3,559087.6563466687,-111087.65634666874,-24.8,471314.47,-23314.46875,-5.2
austin,7113 S Brook Dr,78736,30.23497581,-97.8836441,1.98,0,True,False,True,False,True,Single Family,1973,315000,2,0,4,1,0,0,0,0,0,10890.0,1475,6.666666667,2.0,3,1,3,365634.6117226372,-50634.6117226372,-16.07,375881.34,-60881.34375,-19.33
austin,4528 Hibiscus Valley Dr,78739,30.18852615,-97.86500549,1.98,0,True,False,True,False,False,Single Family,2000,379900,5,0,2,1,0,0,0,0,0,5749.0,1891,9.0,2.0,3,1,3,457005.59134908,-77105.59134907997,-20.3,379808.72,91.28125,0.02
austin,7117 S Brook Dr,78736,30.23510933,-97.88419342,1.98,0,True,False,True,False,False,Single Family,1973,299000,1,0,0,2,0,0,0,0,0,10890.0,1390,6.666666667,2.0,3,1,3,328464.66161679925,-29464.66161679919,-9.85,376293.2,-77293.1875,-25.85
austin,4504 Hibiscus Valley Dr,78739,30.18832588,-97.86385345,1.98,2,True,True,True,False,False,Single Family,2000,320000,3,0,3,3,0,0,0,0,0,8058.0,2667,9.0,3.0,4,2,3,543978.9288612639,-223978.9288612639,-69.99,461460.75,-141460.75,-44.21
austin,8708 Edmund Ct,78749,30.21038818,-97.87335968,1.98,0,True,False,True,False,False,Single Family,2001,419900,4,0,3,1,0,0,0,0,0,6229.0,2392,9.0,3.0,4,2,3,463162.4130713532,-43262.41307135322,-10.3,387994.22,31905.78125,7.6
austin,7125 S Brook Dr,78736,30.23537254,-97.88529205,1.98,0,True,False,True,False,False,Single Family,1973,339000,2,0,3,1,0,0,0,0,0,10672.0,1417,6.666666667,2.0,3,1,3,335392.0496928424,3607.950307157589,1.06,372349.12,-33349.125,-9.84
austin,4525 Hibiscus Valley Dr,78739,30.1880703,-97.86484528,1.98,1,True,True,True,False,True,Single Family,2000,465000,3,0,4,2,1,3,0,1,0,5619.0,2464,9.0,3.0,3,2,3,605888.395917047,-140888.39591704705,-30.3,467857.5,-2857.5,-0.61
austin,7002 Whispering Creek Dr,78736,30.23625755,-97.88002777,1.98,0,True,False,True,False,False,Single Family,1969,335000,5,0,3,1,1,0,0,1,0,15246.0,1729,6.666666667,2.0,3,1,3,415445.78050804493,-80445.78050804487,-24.01,413292.12,-78292.125,-23.37
austin,5900 Charles Schreiner Trl,78749,30.22556114,-97.86363983,1.98,0,True,False,True,False,False,Single Family,1988,363000,1,0,2,1,0,0,0,0,0,6359.0,1496,6.0,2.0,3,1,3,355659.04659917834,7340.953400821658,2.02,342533.38,20466.625,5.64
austin,6517 Via Correto Dr,78749,30.21635818,-97.88050842,1.98,2,True,True,True,False,False,Single Family,2004,575000,3,0,3,2,1,2,0,1,0,7971.0,3334,9.0,4.0,4,2,3,808800.5098133923,-233800.5098133923,-40.66,566321.2,8678.8125,1.51
austin,5225 Austral Loop,78739,30.19272614,-97.87458801,1.98,0,True,False,True,False,False,Single Family,1998,649500,3,0,4,1,2,2,0,1,0,10018.0,3652,9.0,4.0,5,2,3,775396.1392802137,-125896.13928021376,-19.38,644580.7,4919.3125,0.76
austin,7211 John Blocker Dr,78749,30.22488594,-97.86233521,1.98,0,True,False,True,False,False,Multiple Occupancy,1988,292500,1,0,0,1,0,0,0,0,0,5662.0,1496,6.0,2.0,3,1,3,355658.662086074,-63158.662086074015,-21.59,342999.0,-50499.0,-17.26
austin,10905 Maelin Dr,78739,30.19227028,-97.90011597,1.98,0,True,False,True,False,False,Single Family,2004,569900,2,0,3,1,0,0,0,0,0,8755.0,3515,8.666666667000001,4.0,4,2,3,845633.7152324759,-275733.7152324759,-48.38,612383.06,-42483.0625,-7.45
austin,8800 La Fauna Path,78737,30.22650528,-97.90517426,1.98,0,True,False,True,False,False,Single Family,1986,495000,1,0,0,1,0,0,0,0,0,41817.6,2732,8.0,3.0,4,2,3,550417.3363943093,-55417.3363943093,-11.2,484640.1,10359.90625,2.09
austin,10905 Redgate Ln,78739,30.18922997,-97.89287567,1.98,2,True,True,True,False,False,Single Family,1989,475000,3,0,3,2,1,0,0,1,0,9408.0,2441,9.0,3.0,4,1,3,597979.346487066,-122979.346487066,-25.89,488894.44,-13894.4375,-2.93
austin,8109 Siringo Pass,78749,30.2198658,-97.87657166,1.98,0,True,False,True,False,False,Single Family,1995,385000,6,0,3,1,0,0,0,0,0,5749.0,2259,8.0,3.0,4,2,3,429037.75533714594,-44037.75533714588,-11.44,340735.25,44264.75,11.5
austin,10027 Estancia Ln,78739,30.19307899,-97.87456512,1.98,0,True,False,True,False,False,Single Family,1997,656000,2,0,3,1,0,0,0,0,0,12196.8,3686,9.0,3.5,4,2,3,842341.3951586045,-186341.3951586045,-28.41,639130.44,16869.5625,2.57
austin,6811 Telluride Trl,78749,30.22504425,-97.87810516,1.98,0,True,False,True,False,False,Single Family,1999,385000,1,0,4,1,1,0,0,0,0,4748.0,1959,6.0,3.0,3,2,3,456803.49033427174,-71803.49033427169,-18.65,367699.12,17300.875,4.49
austin,11201 Cusseta Ln,78739,30.18937874,-97.90539551,1.98,5,True,True,True,True,True,Single Family,2003,659000,1,0,4,3,2,0,0,0,0,12196.8,3700,8.666666667000001,4.0,4,2,3,1007008.9543109856,-348008.9543109857,-52.81,800560.8,-141560.8125,-21.48
austin,5806 Charles Schreiner Trl,78749,30.22553444,-97.86314392,1.98,2,True,True,True,False,True,Single Family,1988,450000,1,0,4,2,1,0,0,1,0,9539.0,2161,6.0,3.0,4,2,3,429514.23566118506,20485.764338814886,4.55,380720.38,69279.625,15.4
austin,10312 Van Winkle Ct,78739,30.19272041,-97.88269806,1.98,4,True,True,True,False,False,Single Family,2002,849500,10,0,3,3,2,1,0,1,0,16988.4,4587,9.0,3.0,5,2,3,941800.4395952716,-92300.4395952716,-10.87,750621.2,98878.8125,11.64
austin,8509 Vantage Point Dr,78737,30.23233223,-97.90636444,1.98,0,True,False,True,False,False,Single Family,2013,575000,1,0,3,1,0,0,0,0,0,14374.8,3640,8.0,4.0,5,2,3,772970.0112654853,-197970.0112654853,-34.43,640331.0,-65331.0,-11.36
austin,10018 Estancia Ln,78739,30.19375801,-97.87484741,1.98,0,True,False,True,False,True,Single Family,1998,624900,3,0,4,1,2,4,0,1,0,10018.0,3634,9.0,4.0,4,2,3,890227.1689755799,-265327.1689755798,-42.46,682433.3,-57533.3125,-9.21
austin,6600 Wolfcreek Pass,78749,30.23176765,-97.87062073,1.98,0,True,False,True,False,False,Single Family,1971,359000,2,0,5,1,2,1,0,1,0,16117.2,1656,6.0,2.0,3,1,3,396391.1506308008,-37391.15063080075,-10.42,396687.84,-37687.84375,-10.5
